body_abs,body_att,body_def,body_land,clinch_abs,clinch_att,clinch_def,clinch_land,date,decision_method,distance_abs,distance_att,distance_def,distance_land,fight_duration_lastrnd,fight_duration_lastrnd_time,fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,fighter_id,fighter_name,fighter_status,ground_abs,ground_att,ground_def,ground_land,head_abs,head_att,head_def,head_land,kd,leg_abs,leg_att,leg_def,leg_land,location,n_pass,n_rev,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,td_abs,td_att,td_def,td_land,time_format,total_str_abs,total_str_att,total_str_def,total_str_land,weight_class,winner
"[1, 2]","[2, 1]","[0, 0]","[2, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","February 26, 2011",Submission,"[3, 4]","[7, 9]","[6, 3]","[4, 3]",1,1:35,76e6177c401f2176,Chris Camozzi,6c2030e0a143a94b,Kyle Noke,7339d340aa2889cb,"6c2030e0a143a94b,7339d340aa2889cb","Chris Camozzi,Kyle Noke","L,W","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[2, 0]","[3, 8]","[6, 3]","[0, 2]","[0, 0]","[1, 2]","[2, 1]","[0, 0]","[2, 1]","Sydney, New South Wales, Australia","[0, 0]","[41, 0]","[0, 1]","[4, 4]","[7, 10]","[6, 3]","[4, 4]","[1, 0]","[1, 1]","[0, 1]","[0, 1]",3 Rnd (5-5-5),"[4, 4]","[7, 10]","[6, 3]","[4, 4]",Middleweight Bout,Kyle Noke
"[11, 9]","[10, 17]","[6, 1]","[9, 11]","[5, 8]","[13, 12]","[7, 5]","[8, 5]","February 26, 2011",Decision - Unanimous,"[19, 15]","[33, 54]","[35, 18]","[15, 19]",3,5:00,d5e7fe1f5035505c,Brian Ebersole,32ba186f4b0e3267,Chris Lytle,91acd6910b802a9e,"32ba186f4b0e3267,91acd6910b802a9e","Brian Ebersole,Chris Lytle","W,L","[0, 9]","[15, 0]","[0, 6]","[9, 0]","[13, 17]","[42, 48]","[35, 25]","[17, 13]","[1, 0]","[0, 6]","[9, 1]","[1, 3]","[6, 0]","Sydney, New South Wales, Australia","[0, 2]","[454, 91]","[1, 5]","[24, 32]","[61, 66]","[42, 29]","[32, 24]","[0, 4]","[8, 0]","[0, 4]","[4, 0]",3 Rnd (5-5-5),"[56, 73]","[104, 104]","[48, 31]","[73, 56]",Welterweight Bout,Brian Ebersole
"[12, 6]","[18, 17]","[5, 12]","[6, 12]","[4, 0]","[4, 9]","[5, 4]","[0, 4]","February 26, 2011",Decision - Unanimous,"[67, 38]","[200, 214]","[147, 162]","[38, 67]",3,5:00,2dd864ec1a1a4031,George Sotiropoulos,896c322f56b8be5a,Dennis Siver,5f87a5c00b3d17ed,"896c322f56b8be5a,5f87a5c00b3d17ed","George Sotiropoulos,Dennis Siver","L,W","[3, 0]","[0, 3]","[0, 0]","[0, 3]","[40, 28]","[176, 181]","[141, 148]","[28, 40]","[0, 2]","[22, 4]","[10, 28]","[6, 6]","[4, 22]","Sydney, New South Wales, Australia","[0, 0]","[8, 19]","[0, 0]","[74, 38]","[204, 226]","[152, 166]","[38, 74]","[0, 0]","[13, 0]","[0, 13]","[0, 0]",3 Rnd (5-5-5),"[79, 38]","[204, 231]","[152, 166]","[38, 79]",Lightweight Bout,Dennis Siver
"[0, 5]","[5, 3]","[3, 0]","[5, 0]","[0, 15]","[23, 1]","[1, 8]","[15, 0]","February 26, 2011",KO/TKO,"[8, 28]","[89, 52]","[44, 61]","[28, 8]",2,1:54,0f461c4ddf70eff9,Michael Bisping,2b93ebd9f5417ad2,Jorge Rivera,cb46dface0e28a2c,"2b93ebd9f5417ad2,cb46dface0e28a2c","Michael Bisping,Jorge Rivera","W,L","[0, 7]","[11, 0]","[0, 4]","[7, 0]","[6, 40]","[113, 48]","[42, 73]","[40, 6]","[1, 0]","[2, 5]","[5, 2]","[0, 0]","[5, 2]","Sydney, New South Wales, Australia","[0, 0]","[77, 0]","[0, 0]","[8, 50]","[123, 53]","[45, 73]","[50, 8]","[0, 3]","[8, 0]","[0, 5]","[3, 0]",3 Rnd (5-5-5),"[9, 57]","[132, 54]","[45, 75]","[57, 9]",Middleweight Bout,Michael Bisping
"[9, 1]","[1, 12]","[3, 0]","[1, 9]","[16, 8]","[15, 27]","[11, 7]","[8, 16]","February 26, 2011",Decision - Majority,"[5, 1]","[10, 6]","[1, 9]","[1, 5]",3,5:00,f825e17e7a1332cd,BJ Penn,73c7cfa551289285,Jon Fitch,6f018c039b4d5d80,"73c7cfa551289285,6f018c039b4d5d80","BJ Penn,Jon Fitch","D,D","[26, 3]","[4, 39]","[13, 1]","[3, 26]","[29, 9]","[25, 51]","[22, 16]","[9, 29]","[0, 0]","[9, 2]","[3, 9]","[0, 1]","[2, 9]","Sydney, New South Wales, Australia","[0, 2]","[217, 643]","[1, 0]","[47, 12]","[29, 72]","[25, 17]","[12, 47]","[4, 2]","[3, 11]","[7, 1]","[2, 4]",3 Rnd (5-5-5),"[231, 48]","[66, 287]","[56, 18]","[48, 231]",Welterweight Bout,Draw
"[0, 3]","[3, 0]","[0, 0]","[3, 0]","[0, 5]","[6, 0]","[0, 1]","[5, 0]","February 05, 2011",KO/TKO,"[1, 2]","[3, 3]","[2, 1]","[2, 1]",1,0:21,c1843fa8f113d321,Kyle Kingsbury,b959e8c7fd8390d2,Ricardo Romero,744e098e065cfdbe,"b959e8c7fd8390d2,744e098e065cfdbe","Kyle Kingsbury,Ricardo Romero","W,L","[0, 2]","[4, 0]","[0, 2]","[2, 0]","[1, 5]","[9, 3]","[2, 4]","[5, 1]","[1, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","Las Vegas, Nevada, USA","[0, 0]","[7, 0]","[0, 0]","[1, 9]","[13, 3]","[2, 4]","[9, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[1, 12]","[16, 3]","[2, 4]","[12, 1]",Light Heavyweight Bout,Kyle Kingsbury
"[5, 3]","[3, 7]","[2, 0]","[3, 5]","[6, 11]","[15, 14]","[8, 4]","[11, 6]","February 05, 2011",KO/TKO,"[11, 25]","[44, 35]","[24, 19]","[25, 11]",2,1:42,95f136c07f9834be,Paul Taylor,9b74de674c355425,Gabe Ruediger,ccba80d4820ef557,"9b74de674c355425,ccba80d4820ef557","Paul Taylor,Gabe Ruediger","W,L","[0, 1]","[2, 0]","[0, 1]","[1, 0]","[10, 31]","[54, 38]","[28, 23]","[31, 10]","[1, 0]","[2, 3]","[4, 4]","[2, 1]","[3, 2]","Las Vegas, Nevada, USA","[0, 0]","[198, 67]","[0, 0]","[17, 37]","[61, 49]","[32, 24]","[37, 17]","[0, 0]","[1, 6]","[6, 1]","[0, 0]",3 Rnd (5-5-5),"[60, 47]","[72, 95]","[35, 25]","[47, 60]",Lightweight Bout,Paul Taylor
"[12, 3]","[5, 15]","[3, 2]","[3, 12]","[12, 2]","[5, 17]","[5, 3]","[2, 12]","February 05, 2011",Decision - Unanimous,"[23, 14]","[59, 82]","[59, 45]","[14, 23]",3,5:00,20aa994cd23074b9,Norifumi Yamamoto,4834ff149dc9542a,Demetrious Johnson,8a304bfd6bf04a57,"4834ff149dc9542a,8a304bfd6bf04a57","Norifumi Yamamoto,Demetrious Johnson","L,W","[3, 0]","[1, 3]","[0, 1]","[0, 3]","[17, 12]","[59, 73]","[56, 47]","[12, 17]","[0, 0]","[9, 1]","[1, 14]","[5, 0]","[1, 9]","Las Vegas, Nevada, USA","[0, 0]","[27, 226]","[0, 0]","[38, 16]","[65, 102]","[64, 49]","[16, 38]","[10, 0]","[2, 15]","[5, 2]","[0, 10]",3 Rnd (5-5-5),"[70, 17]","[66, 134]","[64, 49]","[17, 70]",Bantamweight Bout,Demetrious Johnson
"[2, 4]","[7, 3]","[1, 3]","[4, 2]","[3, 1]","[1, 4]","[1, 0]","[1, 3]","February 05, 2011",Decision - Unanimous,"[15, 38]","[96, 88]","[73, 58]","[38, 15]",3,5:00,ae3ab5d1892153ef,Chad Mendes,b5b684eac99ae0a3,Michihiro Omigawa,9f842be1a5337be6,"b5b684eac99ae0a3,9f842be1a5337be6","Chad Mendes,Michihiro Omigawa","W,L","[0, 17]","[26, 0]","[0, 9]","[17, 0]","[15, 39]","[102, 88]","[73, 63]","[39, 15]","[0, 0]","[1, 13]","[14, 1]","[0, 1]","[13, 1]","Las Vegas, Nevada, USA","[0, 0]","[375, 32]","[0, 2]","[18, 56]","[123, 92]","[74, 67]","[56, 18]","[0, 4]","[10, 1]","[1, 6]","[4, 0]",3 Rnd (5-5-5),"[59, 67]","[139, 141]","[82, 72]","[67, 59]",Featherweight Bout,Chad Mendes
"[4, 13]","[15, 8]","[4, 2]","[13, 4]","[1, 2]","[6, 5]","[4, 4]","[2, 1]","February 05, 2011",Submission,"[21, 26]","[56, 68]","[47, 30]","[26, 21]",2,3:48,6b7033df94818cee,Donald Cerrone,1d00756835ca67c9,Paul Kelly,aac5ac38148f0528,"1d00756835ca67c9,aac5ac38148f0528","Donald Cerrone,Paul Kelly","W,L","[0, 9]","[12, 2]","[2, 3]","[9, 0]","[16, 14]","[46, 64]","[48, 32]","[14, 16]","[0, 0]","[2, 10]","[13, 3]","[1, 3]","[10, 2]","Las Vegas, Nevada, USA","[0, 0]","[211, 0]","[1, 2]","[22, 37]","[74, 75]","[53, 37]","[37, 22]","[0, 3]","[4, 0]","[0, 1]","[3, 0]",3 Rnd (5-5-5),"[29, 62]","[101, 82]","[53, 39]","[62, 29]",Lightweight Bout,Donald Cerrone
"[0, 5]","[6, 10]","[10, 1]","[5, 0]","[2, 1]","[4, 9]","[7, 3]","[1, 2]","February 05, 2011",Decision - Unanimous,"[8, 72]","[184, 126]","[118, 112]","[72, 8]",3,5:00,ce6f4d06fe5b51f3,Miguel Torres,33b2f68ef95252e0,Antonio Banuelos,9ddfb3369a3b0394,"33b2f68ef95252e0,9ddfb3369a3b0394","Miguel Torres,Antonio Banuelos","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 61]","[175, 120]","[111, 114]","[61, 9]","[0, 0]","[1, 7]","[7, 5]","[4, 0]","[7, 1]","Las Vegas, Nevada, USA","[0, 0]","[0, 1]","[0, 0]","[10, 73]","[188, 135]","[125, 115]","[73, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[10, 73]","[188, 135]","[125, 115]","[73, 10]",Bantamweight Bout,Miguel Torres
"[2, 6]","[10, 5]","[3, 4]","[6, 2]","[1, 6]","[13, 4]","[3, 7]","[6, 1]","February 05, 2011",Decision - Split,"[19, 17]","[57, 70]","[51, 40]","[17, 19]",3,5:00,d1cda3a0c148b725,Jake Ellenberger,d81ac739417d7f53,Carlos Eduardo Rocha,4f736494fc733095,"d81ac739417d7f53,4f736494fc733095","Jake Ellenberger,Carlos Eduardo Rocha","W,L","[1, 2]","[6, 2]","[1, 4]","[2, 1]","[8, 16]","[61, 54]","[46, 45]","[16, 8]","[0, 0]","[11, 3]","[5, 17]","[6, 2]","[3, 11]","Las Vegas, Nevada, USA","[0, 1]","[105, 214]","[0, 2]","[21, 25]","[76, 76]","[55, 51]","[25, 21]","[0, 3]","[5, 5]","[5, 2]","[3, 0]",3 Rnd (5-5-5),"[32, 41]","[98, 88]","[56, 57]","[41, 32]",Welterweight Bout,Jake Ellenberger
"[0, 10]","[10, 1]","[1, 0]","[10, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","February 05, 2011",Submission,"[5, 10]","[29, 24]","[19, 19]","[10, 5]",2,4:20,65ce293c20bd25e2,Jon Jones,07f72a2a7591b409,Ryan Bader,c0ab242c40decc55,"07f72a2a7591b409,c0ab242c40decc55","Jon Jones,Ryan Bader","W,L","[0, 10]","[13, 0]","[0, 3]","[10, 0]","[3, 4]","[25, 21]","[18, 21]","[4, 3]","[0, 0]","[2, 6]","[7, 2]","[0, 1]","[6, 2]","Las Vegas, Nevada, USA","[0, 0]","[262, 0]","[3, 0]","[5, 20]","[42, 24]","[19, 22]","[20, 5]","[0, 2]","[2, 2]","[2, 0]","[2, 0]",3 Rnd (5-5-5),"[8, 31]","[54, 27]","[19, 23]","[31, 8]",Light Heavyweight Bout,Jon Jones
"[10, 12]","[20, 13]","[3, 8]","[12, 10]","[3, 3]","[5, 4]","[1, 2]","[3, 3]","February 05, 2011",Decision - Unanimous,"[30, 33]","[119, 100]","[70, 86]","[33, 30]",3,5:00,d2246624da1c4e38,Forrest Griffin,fcffee71cff5530e,Rich Franklin,d897897060f10a3a,"fcffee71cff5530e,d897897060f10a3a","Forrest Griffin,Rich Franklin","W,L","[0, 14]","[31, 0]","[0, 17]","[14, 0]","[21, 28]","[120, 89]","[68, 92]","[28, 21]","[0, 0]","[2, 10]","[15, 2]","[0, 5]","[10, 2]","Las Vegas, Nevada, USA","[0, 0]","[353, 21]","[0, 0]","[33, 50]","[155, 104]","[71, 105]","[50, 33]","[1, 5]","[7, 2]","[1, 2]","[5, 1]",3 Rnd (5-5-5),"[40, 126]","[249, 112]","[72, 123]","[126, 40]",Light Heavyweight Bout,Forrest Griffin
"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1]","[1, 2]","[1, 0]","[1, 1]","February 05, 2011",KO/TKO,"[5, 3]","[7, 12]","[7, 4]","[3, 5]",1,3:25,87c73e2086214b5c,Anderson Silva,1f454354805b6f75,Vitor Belfort,0ee783aa00e468f0,"1f454354805b6f75,0ee783aa00e468f0","Anderson Silva,Vitor Belfort","W,L","[0, 2]","[2, 1]","[1, 0]","[2, 0]","[4, 4]","[8, 13]","[9, 4]","[4, 4]","[1, 0]","[2, 2]","[2, 2]","[0, 0]","[2, 2]","Las Vegas, Nevada, USA","[0, 0]","[5, 3]","[0, 0]","[6, 6]","[10, 15]","[9, 4]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",5 Rnd (5-5-5-5-5),"[6, 6]","[10, 15]","[9, 4]","[6, 6]",UFC Middleweight Title Bout,Anderson Silva
"[7, 33]","[47, 10]","[3, 14]","[33, 7]","[5, 10]","[12, 11]","[6, 2]","[10, 5]","October 08, 2011",Decision - Unanimous,"[73, 38]","[144, 152]","[79, 106]","[38, 73]",3,5:00,14b450e4ff3c5b97,Steve Cantwell,f1f9e48a0d150757,Mike Massenzio,5b2d7906aa894274,"f1f9e48a0d150757,5b2d7906aa894274","Steve Cantwell,Mike Massenzio","L,W","[0, 8]","[8, 1]","[1, 0]","[8, 0]","[69, 21]","[110, 152]","[83, 89]","[21, 69]","[0, 0]","[2, 2]","[7, 2]","[0, 5]","[2, 2]","Houston, Texas, USA","[0, 0]","[10, 208]","[1, 0]","[78, 56]","[164, 164]","[86, 108]","[56, 78]","[1, 0]","[0, 11]","[10, 0]","[0, 1]",3 Rnd (5-5-5),"[80, 76]","[184, 167]","[87, 108]","[76, 80]",Middleweight Bout,Mike Massenzio
"[3, 4]","[4, 6]","[3, 0]","[4, 3]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","October 29, 2011",Decision - Unanimous,"[19, 17]","[71, 65]","[46, 54]","[17, 19]",3,5:00,1a28928b8d7b4c11,Dustin Jacoby,e4277e87a789d687,Clifford Starks,5abf827d62f98fee,"e4277e87a789d687,5abf827d62f98fee","Dustin Jacoby,Clifford Starks","L,W","[7, 0]","[0, 16]","[9, 0]","[0, 7]","[23, 14]","[67, 76]","[53, 53]","[14, 23]","[0, 0]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","Las Vegas, Nevada, USA","[0, 0]","[0, 352]","[0, 0]","[26, 18]","[72, 82]","[56, 54]","[18, 26]","[3, 0]","[0, 3]","[0, 0]","[0, 3]",3 Rnd (5-5-5),"[81, 35]","[89, 147]","[66, 54]","[35, 81]",Middleweight Bout,Clifford Starks
"[0, 29]","[31, 0]","[0, 2]","[29, 0]","[4, 41]","[44, 4]","[0, 3]","[41, 4]","November 12, 2011",Decision - Majority,"[14, 18]","[55, 34]","[20, 37]","[18, 14]",3,5:00,48c6c45d9628bb79,Aaron Rosa,11f8860028b68fcf,Matt Lucas,668222c99c5c311d,"11f8860028b68fcf,668222c99c5c311d","Aaron Rosa,Matt Lucas","W,L","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[19, 25]","[63, 39]","[20, 38]","[25, 19]","[0, 0]","[0, 5]","[5, 0]","[0, 0]","[5, 0]","Anaheim, California, USA","[0, 0]","[52, 412]","[0, 0]","[19, 59]","[99, 39]","[20, 40]","[59, 19]","[1, 0]","[0, 10]","[9, 0]","[0, 1]",3 Rnd (5-5-5),"[48, 256]","[311, 75]","[27, 55]","[256, 48]",Light Heavyweight Bout,Aaron Rosa
"[0, 4]","[4, 0]","[0, 0]","[4, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","November 19, 2011",KO/TKO,"[0, 2]","[2, 1]","[1, 0]","[2, 0]",1,4:52,39e7bb2a0842b8a1,Danny Castillo,d1e7fc58d4225cdf,Shamar Bailey,e2b8186b618b00c4,"d1e7fc58d4225cdf,e2b8186b618b00c4","Danny Castillo,Shamar Bailey","W,L","[2, 20]","[32, 2]","[0, 12]","[20, 2]","[3, 17]","[29, 4]","[1, 12]","[17, 3]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","San Jose, California, USA","[0, 0]","[276, 0]","[0, 0]","[3, 22]","[34, 4]","[1, 12]","[22, 3]","[0, 3]","[3, 0]","[0, 0]","[3, 0]",3 Rnd (5-5-5),"[21, 45]","[61, 23]","[2, 16]","[45, 21]",Lightweight Bout,Danny Castillo
"[0, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","October 01, 2011",KO/TKO,"[0, 8]","[26, 3]","[3, 18]","[8, 0]",1,1:17,8bd1f8cb9aa06dcf,Walel Watson,92aafa8f4b26269b,Joseph Sandoval,696002b59f09d73b,"92aafa8f4b26269b,696002b59f09d73b","Walel Watson,Joseph Sandoval","W,L","[0, 1]","[2, 0]","[0, 1]","[1, 0]","[0, 6]","[24, 3]","[3, 18]","[6, 0]","[2, 0]","[0, 3]","[3, 0]","[0, 0]","[3, 0]","Washington, DC, USA","[0, 0]","[4, 0]","[0, 0]","[0, 9]","[28, 3]","[3, 19]","[9, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[0, 9]","[28, 3]","[3, 19]","[9, 0]",Bantamweight Bout,Walel Watson
"[4, 2]","[4, 4]","[0, 2]","[2, 4]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","December 03, 2011",Submission,"[15, 22]","[52, 51]","[36, 30]","[22, 15]",2,3:38,b28aad0fdc0b8cc0,Bryan Caraway,5ef0088c1b19beeb,Dustin Neace,e503aa5c252a1b4d,"5ef0088c1b19beeb,e503aa5c252a1b4d","Bryan Caraway,Dustin Neace","W,L","[3, 1]","[1, 3]","[0, 0]","[1, 3]","[10, 13]","[41, 47]","[37, 28]","[13, 10]","[0, 0]","[4, 8]","[8, 4]","[0, 0]","[8, 4]","Las Vegas, Nevada, USA","[0, 0]","[185, 55]","[1, 1]","[18, 23]","[53, 55]","[37, 30]","[23, 18]","[0, 3]","[3, 1]","[1, 0]","[3, 0]",3 Rnd (5-5-5),"[35, 32]","[65, 72]","[37, 33]","[32, 35]",Featherweight Bout,Bryan Caraway
"[13, 3]","[6, 22]","[9, 3]","[3, 13]","[8, 9]","[15, 11]","[3, 6]","[9, 8]","December 30, 2011",Decision - Unanimous,"[34, 7]","[38, 80]","[46, 31]","[7, 34]",3,5:00,2f715933d0626544,Manvel Gamburyan,cc6f9d1e89f3449a,Diego Nunes,3a24769a4855040a,"cc6f9d1e89f3449a,3a24769a4855040a","Manvel Gamburyan,Diego Nunes","L,W","[0, 3]","[3, 0]","[0, 0]","[3, 0]","[9, 12]","[46, 44]","[35, 34]","[12, 9]","[0, 0]","[20, 4]","[4, 25]","[5, 0]","[4, 20]","Las Vegas, Nevada, USA","[0, 0]","[211, 55]","[0, 0]","[42, 19]","[56, 91]","[49, 37]","[19, 42]","[0, 2]","[17, 0]","[0, 15]","[2, 0]",3 Rnd (5-5-5),"[42, 25]","[63, 91]","[49, 38]","[25, 42]",Featherweight Bout,Diego Nunes
"[3, 2]","[4, 7]","[4, 2]","[2, 3]","[3, 3]","[9, 3]","[0, 6]","[3, 3]","December 10, 2011",KO/TKO,"[35, 14]","[122, 55]","[20, 108]","[14, 35]",2,4:36,e094423979fc7c6a,Mitch Clarke,c76ec2bc3a57666a,John Cholish,03c9994c5b8958ec,"c76ec2bc3a57666a,03c9994c5b8958ec","Mitch Clarke,John Cholish","L,W","[17, 0]","[0, 22]","[5, 0]","[0, 17]","[42, 10]","[120, 63]","[21, 110]","[10, 42]","[0, 0]","[10, 5]","[7, 10]","[0, 2]","[5, 10]","Toronto, Ontario, Canada","[0, 2]","[16, 173]","[0, 0]","[55, 17]","[131, 80]","[25, 114]","[17, 55]","[1, 0]","[3, 6]","[5, 3]","[0, 1]",3 Rnd (5-5-5),"[69, 25]","[139, 95]","[26, 114]","[25, 69]",Lightweight Bout,John Cholish
"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","February 25, 2012",KO/TKO,"[7, 6]","[19, 13]","[6, 13]","[6, 7]",2,0:32,84e800acc2aacd8e,Zhang Tiequan,c23e3d4875340d8d,Issei Tamura,57bf89d42364d39e,"c23e3d4875340d8d,57bf89d42364d39e","Zhang Tiequan,Issei Tamura","L,W","[8, 0]","[0, 11]","[3, 0]","[0, 8]","[15, 3]","[16, 24]","[9, 13]","[3, 15]","[0, 2]","[0, 3]","[3, 0]","[0, 0]","[3, 0]","Saitama, Japan","[0, 0]","[1, 251]","[1, 0]","[15, 6]","[19, 24]","[9, 13]","[6, 15]","[1, 0]","[0, 2]","[1, 0]","[0, 1]",3 Rnd (5-5-5),"[77, 6]","[19, 90]","[13, 13]","[6, 77]",Featherweight Bout,Issei Tamura
"[8, 9]","[11, 12]","[4, 2]","[9, 8]","[4, 2]","[5, 6]","[2, 3]","[2, 4]","January 14, 2012",Decision - Unanimous,"[30, 47]","[110, 140]","[110, 63]","[47, 30]",3,5:00,7bb603674999e675,Felipe Arantes,71002dbc1743b9a7,Antonio Carvalho,fef3d17e27e916e7,"71002dbc1743b9a7,fef3d17e27e916e7","Felipe Arantes,Antonio Carvalho","W,L","[3, 4]","[7, 7]","[4, 3]","[4, 3]","[21, 36]","[100, 131]","[110, 64]","[36, 21]","[0, 0]","[8, 8]","[11, 10]","[2, 3]","[8, 8]","Rio de Janeiro, Brazil","[0, 0]","[167, 138]","[0, 0]","[37, 53]","[122, 153]","[116, 69]","[53, 37]","[0, 0]","[0, 3]","[3, 0]","[0, 0]",3 Rnd (5-5-5),"[65, 72]","[144, 185]","[120, 72]","[72, 65]",Featherweight Bout,Felipe Arantes
"[7, 4]","[8, 16]","[9, 4]","[4, 7]","[1, 2]","[5, 2]","[1, 3]","[2, 1]","January 28, 2012",Submission,"[29, 42]","[122, 124]","[95, 80]","[42, 29]",3,1:08,7a37fd92b26d15c8,Chris Camozzi,6c2030e0a143a94b,Dustin Jacoby,e4277e87a789d687,"6c2030e0a143a94b,e4277e87a789d687","Chris Camozzi,Dustin Jacoby","W,L","[0, 0]","[1, 0]","[0, 1]","[0, 0]","[16, 24]","[103, 100]","[84, 79]","[24, 16]","[0, 0]","[7, 16]","[17, 10]","[3, 1]","[16, 7]","Chicago, Illinois, USA","[0, 0]","[6, 0]","[2, 0]","[30, 44]","[128, 126]","[96, 84]","[44, 30]","[0, 0]","[1, 0]","[0, 1]","[0, 0]",3 Rnd (5-5-5),"[31, 44]","[128, 127]","[96, 84]","[44, 31]",Middleweight Bout,Chris Camozzi
"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 0]","[0, 5]","[1, 0]","[0, 4]","January 20, 2012",KO/TKO,"[7, 3]","[4, 18]","[11, 1]","[3, 7]",1,0:22,26cdaf7cf575f656,Joseph Sandoval,696002b59f09d73b,Nick Denis,e4aaaa34535e32b6,"696002b59f09d73b,e4aaaa34535e32b6","Joseph Sandoval,Nick Denis","L,W","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 3]","[4, 23]","[12, 1]","[3, 11]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Nashville, Tennessee, USA","[0, 0]","[0, 1]","[0, 0]","[11, 3]","[4, 23]","[12, 1]","[3, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[11, 3]","[4, 23]","[12, 1]","[3, 11]",Bantamweight Bout,Nick Denis
"[7, 1]","[5, 9]","[2, 4]","[1, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","February 04, 2012",KO/TKO,"[20, 8]","[22, 36]","[16, 14]","[8, 20]",1,4:13,40c080d0f86f1f1f,Dan Stittgen,cc3147b49c7d7d92,Stephen Thompson,4a28cb716c19157a,"cc3147b49c7d7d92,4a28cb716c19157a","Dan Stittgen,Stephen Thompson","L,W","[2, 0]","[0, 2]","[0, 0]","[0, 2]","[9, 0]","[5, 23]","[14, 5]","[0, 9]","[0, 1]","[6, 7]","[12, 6]","[0, 5]","[7, 6]","Las Vegas, Nevada, USA","[0, 0]","[0, 1]","[0, 0]","[22, 8]","[22, 38]","[16, 14]","[8, 22]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[22, 8]","[22, 38]","[16, 14]","[8, 22]",Welterweight Bout,Stephen Thompson
"[7, 6]","[6, 8]","[1, 0]","[6, 7]","[6, 1]","[2, 6]","[0, 1]","[1, 6]","March 02, 2012",KO/TKO,"[56, 28]","[60, 102]","[46, 32]","[28, 56]",2,3:53,6ba485fc7b8f38ee,Oli Thompson,dcdd511ff757f15c,Shawn Jordan,ca2efc9d7d523c43,"dcdd511ff757f15c,ca2efc9d7d523c43","Oli Thompson,Shawn Jordan","L,W","[2, 0]","[0, 5]","[3, 0]","[0, 2]","[57, 15]","[48, 105]","[48, 33]","[15, 57]","[0, 0]","[0, 8]","[8, 0]","[0, 0]","[8, 0]","Sydney, New South Wales, Australia","[0, 0]","[5, 81]","[1, 0]","[64, 29]","[62, 113]","[49, 33]","[29, 64]","[0, 0]","[1, 0]","[0, 1]","[0, 0]",3 Rnd (5-5-5),"[68, 32]","[66, 117]","[49, 34]","[32, 68]",Heavyweight Bout,Shawn Jordan
"[9, 14]","[16, 12]","[3, 2]","[14, 9]","[15, 17]","[23, 19]","[4, 6]","[17, 15]","November 05, 2011",Decision - Split,"[11, 21]","[43, 31]","[20, 22]","[21, 11]",3,5:00,3ed2190f1d604432,Chris Cariaso,b2e3aca4cd363477,Vaughan Lee,8bb6f4479685bbcc,"b2e3aca4cd363477,8bb6f4479685bbcc","Chris Cariaso,Vaughan Lee","W,L","[3, 14]","[23, 6]","[3, 9]","[14, 3]","[10, 35]","[68, 33]","[23, 33]","[35, 10]","[0, 0]","[10, 3]","[5, 11]","[1, 2]","[3, 10]","Birmingham, England, United Kingdom","[0, 0]","[381, 337]","[1, 2]","[29, 52]","[89, 56]","[27, 37]","[52, 29]","[4, 2]","[3, 9]","[5, 1]","[2, 4]",3 Rnd (5-5-5),"[101, 79]","[116, 128]","[27, 37]","[79, 101]",Bantamweight Bout,Chris Cariaso
